author_id,project_id,commit_count,meets_minimum_commits
51697751,159408886,11,1
51697751,159411054,10,1
51697751,159424113,12,1
51697751,159426465,14,1
51697751,159432188,25,1
51697751,159432678,13,1
51697751,159435481,11,1
51697751,159438450,10,1
51697751,159442130,12,1
51697751,159442949,10,1
51697751,159443190,12,1
51697751,159444153,12,1
51697751,159445113,16,1
51697751,159445782,10,1
51697751,159447862,11,1
51697751,159448275,256,1
51697751,159448729,10,1
51697751,159449211,10,1
51697751,159449943,347,1
51697751,159450004,10,1
51697751,159450317,20,1
51697751,159452459,10,1
51697751,159453985,10,1
51697751,159455311,10,1
51697751,159455666,10,1
51697751,159456297,12,1
51697751,159459222,11,1
51697751,159459546,15,1
51697751,159463662,13,1
51697751,159463721,14,1
51697751,159464299,10,1
51697751,159464438,10,1
51697751,159464847,17,1
51697751,159465251,19,1
51697751,159466806,11,1
51697751,159469812,381,1
51697751,159474127,10,1
51697751,159477632,11,1
51697751,159478267,14,1
51697751,159481292,16,1
51697751,159482461,19,1
51697751,159484224,10,1
51697751,159490765,10,1
51697751,159491798,10,1
51697751,159492381,23,1
51697751,159493697,10,1
51697751,159493863,10,1
51697751,159494234,11,1
51697751,159494488,12,1
51697751,159494793,11,1
51697751,159495169,10,1
51697751,159497746,10,1
51697751,159502094,14,1
51697751,159503717,11,1
51697751,159504245,10,1
51697751,159505855,15,1
51697751,159511468,10,1
51697751,159512884,12,1
51697751,159513252,11,1
51697751,159513832,28,1
51697751,159514341,10,1
51697751,159514484,14,1
51697751,159518835,10,1
51697751,159519464,11,1
51697751,159520265,11,1
51697751,159520603,11,1
51697751,159521564,50,1
51697751,159521806,10,1
51697751,159521976,12,1
51697751,159522054,20,1
51697751,159522597,19,1
51697751,159522738,10,1
51697751,159524209,15,1
51697751,159524293,24,1
51697751,159524382,11,1
51697751,159524605,10,1
51697751,159524625,10,1
51697751,159524636,10,1
51697751,159524711,22,1
51697751,159524739,34,1
51697751,159524874,10,1
51697751,159525126,11,1
51697751,159525541,11,1
51697751,159526832,17,1
51697751,159527361,10,1
51697751,159528202,12,1
51697751,159528415,11,1
51697751,159528531,14,1
51697751,159529030,10,1
51697751,159529215,23,1
51697751,159530648,72,1
51697751,159530966,10,1
51697751,159532778,14,1
51697751,159533846,12,1
51697751,159535953,10,1
51697751,159538165,28,1
51697751,159538706,10,1
51697751,159538926,10,1
51697751,159539265,23,1
51697751,159542154,17,1
51697751,159544708,12,1
51697751,159545107,12,1
51697751,159546723,14,1
51697751,159547263,11,1
51697751,159548334,11,1
51697751,159548357,10,1
51697751,159548598,49,1
51697751,159549904,20,1
51697751,159552193,13,1
51697751,159554292,10,1
51697751,159556958,14,1
51697751,159557713,16,1
51697751,159558091,10,1
51697751,159559271,10,1
51697751,159560207,17,1
51697751,159560330,10,1
51697751,159573261,10,1
51697751,159576890,83,1
51697751,159582538,10,1
51697751,159584898,11,1
51697751,159586488,11,1
51697751,159587659,10,1
51697751,159590035,32,1
51697751,159593501,10,1
51697751,159594129,15,1
51697751,159594155,19,1
51697751,159594967,12,1
51697751,159595673,10,1
51697751,159597454,104,1
51697751,159600335,14,1
51697751,159617022,17,1
51697751,159617515,14,1
51697751,159619325,11,1
51697751,159624949,11,1
51697751,159625231,30,1
51697751,159629391,14,1
51697751,159630490,16,1
51697751,159630872,12,1
51697751,159631185,10,1
51697751,159631565,21,1
51697751,159634573,14,1
51697751,159637371,12,1
51697751,159637573,13,1
51697751,159637634,10,1
51697751,159637769,11,1
51697751,159638641,11,1
51697751,159640803,14,1
51697751,159640819,11,1
51697751,159641828,12,1
51697751,159642661,12,1
51697751,159642721,14,1
51697751,159642852,12,1
51697751,159643126,15,1
51697751,159644827,25,1
51697751,159646879,12,1
51697751,159648213,26,1
51697751,159650017,11,1
51697751,159650254,16,1
51697751,159650307,11,1
51697751,159651026,10,1
51697751,159653108,10,1
51697751,159653665,12,1
51697751,159653981,33,1
51697751,159654652,52,1
51697751,159654989,10,1
51697751,159655173,10,1
51697751,159655503,11,1
51697751,159658815,14,1
51697751,159659203,11,1
51697751,159659208,11,1
51697751,159660168,10,1
51697751,159660487,11,1
51697751,159663034,11,1
51697751,159664000,15,1
51697751,159666737,11,1
51697751,159667211,10,1
51697751,159667222,11,1
51697751,159667886,12,1
51697751,159670628,12,1
51697751,159672213,21,1
51697751,159672460,10,1
51697751,159672813,10,1
51697751,159673455,11,1
51697751,159675132,16,1
51697751,159675787,12,1
51697751,159680140,10,1
51697751,159680516,22,1
51697751,159681787,11,1
51697751,159683430,20,1
51697751,159685397,10,1
51697751,159686646,15,1
51697751,159687925,33,1
51697751,159688668,10,1
51697751,159689892,140,1
51697751,159692361,11,1
51697751,159694165,161,1
51697751,159698123,12,1
51697751,159699127,14,1
51697751,159700390,14,1
51697751,159701010,18,1
51697751,159702885,16,1
51697751,159703344,10,1
51697751,159704815,10,1
51697751,159705111,11,1
51697751,159706039,23,1
51697751,159706246,17,1
51697751,159707890,10,1
51697751,159710184,12,1
51697751,159710405,11,1
51697751,159710721,15,1
51697751,159714256,25,1
51697751,159717797,13,1
51697751,159719838,10,1
51697751,159720007,13,1
51697751,159726927,33,1
51697751,159750041,12,1
51697751,159751384,10,1
51697751,159753254,10,1
51697751,159756638,10,1
51697751,159762231,19,1
51697751,159766662,38,1
51697751,159767816,10,1
51697751,159771034,10,1
51697751,159779890,12,1
51697751,159780538,31,1
51697751,159783828,10,1
51697751,159784642,28,1
51697751,159791034,12,1
51697751,159792542,12,1
51697751,159793913,12,1
51697751,159795649,12,1
51697751,159803014,25,1
51697751,159804494,17,1
51697751,159807943,12,1
51697751,159808920,10,1
51697751,159810254,12,1
51697751,159812548,10,1
51697751,159813199,12,1
51697751,159815289,10,1
51697751,159817356,10,1
51697751,159818464,14,1
51697751,159824460,14,1
51697751,159824565,13,1
51697751,159827421,10,1
51697751,159829892,25,1
51697751,159841566,18,1
51697751,159848473,11,1
51697751,159848621,10,1
51697751,159851056,10,1
51697751,159851481,15,1
51697751,159853336,12,1
51697751,159858308,10,1
51697751,159862416,12,1
51697751,159870747,10,1
51697751,159870757,15,1
51697751,159875160,11,1
51697751,159877672,10,1
51697751,159882683,12,1
51697751,159882910,10,1
51697751,159885190,13,1
51697751,159886819,11,1
51697751,159889497,23,1
51697751,159889927,12,1
51697751,159890015,13,1
51697751,159890627,11,1
51697751,159893113,10,1
51697751,159894647,32,1
51697751,159896907,28,1
51697751,159897444,14,1
51697751,159897606,11,1
51697751,159900459,12,1
51697751,159902196,11,1
51697751,159902636,17,1
51697751,159915577,50,1
51697751,159919988,11,1
51697751,159928225,10,1
51697751,159928766,13,1
51697751,159931947,29,1
51697751,159934902,10,1
51697751,159936305,31,1
51697751,159938127,12,1
51697751,159939352,196,1
51697751,159940842,10,1
51697751,159946367,12,1
51697751,159952825,12,1
51697751,159953874,18,1
51697751,159959323,14,1
51697751,159965403,18,1
51697751,159966982,14,1
51697751,159970025,17,1
51697751,159971737,14,1
51697751,159972701,368,1
51697751,159973000,15,1
51697751,159973512,11,1
51697751,159973897,10,1
51697751,159974963,15,1
51697751,159975251,13,1
51697751,159975935,11,1
51697751,159976175,11,1
51697751,159977585,11,1
51697751,159978766,18,1
51697751,159979521,16,1
51697751,159980293,10,1
51697751,159981148,32,1
51697751,159982137,12,1
51697751,159982935,12,1
51697751,159983555,14,1
51697751,159983935,12,1
51697751,159985294,10,1
51697751,159986303,19,1
51697751,159989008,12,1
51697751,159989633,10,1
51697751,159990134,12,1
51697751,159991293,12,1
51697751,159992274,10,1
51697751,159993992,10,1
51697751,160001219,12,1
51697751,160002643,19,1
51697751,160002906,11,1
51697751,160003936,15,1
51697751,160006394,10,1
51697751,160009529,11,1
51697751,160009915,10,1
51697751,160010272,12,1
51697751,160014000,22,1
51697751,160014212,11,1
51697751,160017159,14,1
51697751,160018297,12,1
51697751,160019168,12,1
51697751,160019885,15,1
51697751,160022571,21,1
51697751,160022640,26,1
51697751,160022834,11,1
51697751,160023373,11,1
51697751,160024041,10,1
51697751,160025241,11,1
51697751,160026865,14,1
51697751,160027116,18,1
51697751,160029209,37,1
51697751,160030411,11,1
51697751,160030811,10,1
51697751,160031521,10,1
51697751,160031835,39,1
51697751,160033951,12,1
51697751,160039236,16,1
51697751,160057262,589,1
51697751,160082773,12,1
51697751,160091488,26,1
51697751,160102839,12,1
51697751,160103236,10,1
51697751,160104987,16,1
51697751,160104989,11,1
51697751,160105980,10,1
51697751,160106494,13,1
51697751,160106782,12,1
51697751,160107054,11,1
51697751,160109303,12,1
51697751,160115862,11,1
51697751,160119972,12,1
51697751,160121643,16,1
51697751,160122532,10,1
51697751,160124763,23,1
51697751,160126001,12,1
51697751,160127564,14,1
51697751,160129112,11,1
51697751,160131630,10,1
51697751,160132476,28,1
51697751,160133999,20,1
51697751,160135183,11,1
51697751,160135846,27,1
51697751,160136091,29,1
51697751,160137004,12,1
51697751,160137337,13,1
51697751,160137722,10,1
51697751,160139320,30,1
51697751,160139941,12,1
51697751,160143194,12,1
51697751,160144123,10,1
51697751,160144819,25,1
51697751,160148538,700,1
51697751,160152564,10,1
51697751,160152990,15,1
51697751,160156138,10,1
51697751,160165829,11,1
51697751,160168999,19,1
51697751,160174813,29,1
51697751,160175987,12,1
51697751,160176329,14,1
51697751,160176434,11,1
51697751,160176785,35,1
51697751,160181920,11,1
51697751,160186211,16,1
51697751,160188338,10,1
51697751,160205937,13,1
51697751,160214870,10,1
51697751,160225324,12,1
51697751,160230912,16,1
51697751,160238291,10,1
51697751,160241011,12,1
51697751,160246818,10,1
51697751,160256888,58,1
51697751,160259102,11,1
51697751,160261994,15,1
51697751,160264848,10,1
51697751,160265314,12,1
51697751,160268445,10,1
51697751,160280448,37,1
51697751,160286306,11,1
51697751,160299810,11,1
51697751,160302064,23,1
51697751,160302565,16,1
51697751,160302673,28,1
51697751,160304944,31,1
51697751,160305903,10,1
51697751,160306060,33,1
51697751,160306350,15,1
51697751,160306619,10,1
51697751,160307006,26,1
51697751,160307017,26,1
51697751,160307784,10,1
51697751,160310748,10,1
51697751,160310827,11,1
51697751,160311385,50,1
51697751,160313918,15,1
51697751,160313931,11,1
51697751,160319573,13,1
51697751,160322299,11,1
51697751,160331598,10,1
51697751,160333834,90,1
51697751,160337470,13,1
51697751,160342590,14,1
51697751,160372034,11,1
51697751,160372301,12,1
51697751,160375237,12,1
51697751,160376817,33,1
51697751,160379048,22,1
51697751,160379400,15,1
51697751,160384022,141,1
51697751,160385598,11,1
51697751,160387517,14,1
51697751,160387780,15,1
51697751,160392194,11,1
51697751,160392944,12,1
51697751,160397191,94,1
51697751,160399796,27,1
51697751,160404038,11,1
51697751,160406813,12,1
51697751,160415683,14,1
51697751,160416672,27,1
51697751,160416785,10,1
51697751,160418390,20,1
51697751,160421479,13,1
51697751,160422714,10,1
51697751,160425949,11,1
51697751,160427364,10,1
51697751,160429407,11,1
51697751,160429614,10,1
51697751,160429657,30,1
51697751,160431507,10,1
51697751,160431527,14,1
51697751,160436734,11,1
51697751,160439768,13,1
51697751,160478500,13,1
51697751,160486108,15,1
51697751,160487461,17,1
51697751,160501863,15,1
51697751,160502686,10,1
51697751,160509972,15,1
51697751,160533705,11,1
51697751,160539432,16,1
51697751,160541384,28,1
51697751,160542585,295,1
51697751,160549254,14,1
51697751,160551477,11,1
51697751,160551951,12,1
51697751,160554997,10,1
51697751,160555063,10,1
51697751,160556207,31,1
51697751,160556538,19,1
51697751,160559281,11,1
51697751,160560720,13,1
51697751,160560785,10,1
51697751,160561599,12,1
51697751,160561992,12,1
51697751,160562312,13,1
51697751,160562334,12,1
51697751,160562342,11,1
51697751,160563838,10,1
51697751,160566800,12,1
51697751,160567815,10,1
51697751,160568723,51,1
51697751,160579308,11,1
51697751,160579397,10,1
51697751,160580371,10,1
51697751,160581063,11,1
51697751,160584029,16,1
51697751,160587014,12,1
51697751,160590667,23,1
51697751,160592046,12,1
51697751,160599907,14,1
51697751,160618108,20,1
51697751,160627723,12,1
51697751,160657243,13,1
51697751,160657283,12,1
51697751,160665182,31,1
51697751,160669845,20,1
51697751,160672750,16,1
51697751,160674611,30,1
51697751,160677295,11,1
51697751,160679098,10,1
51697751,160679452,15,1
51697751,160681175,11,1
51697751,160686079,13,1
51697751,160689360,14,1
51697751,160691646,16,1
51697751,160691749,10,1
51697751,160692312,10,1
51697751,160707054,10,1
51697751,160713352,17,1
51697751,160719707,14,1
51697751,160738970,14,1
51697751,160745327,16,1
51697751,160765091,11,1
51697751,160774352,10,1
51697751,160778788,10,1
51697751,160783978,12,1
51697751,160792256,10,1
51697751,160796749,14,1
51697751,160798078,11,1
51697751,160803102,33,1
51697751,160804378,10,1
51697751,160809245,17,1
51697751,160811164,13,1
51697751,160812332,17,1
51697751,160822385,13,1
51697751,160825561,16,1
51697751,160829530,20,1
51697751,160830314,20,1
51697751,160831446,28,1
51697751,160832505,16,1
51697751,160836937,10,1
51697751,160851827,12,1
51697751,160865308,10,1
51697751,160874080,11,1
51697751,160876044,18,1
51697751,160879712,10,1
51697751,160883005,11,1
51697751,160883373,569,1
51697751,160888011,10,1
51697751,160893494,10,1
51697751,160896831,11,1
51697751,160900310,14,1
51697751,160933171,11,1
51697751,160939336,10,1
51697751,160943594,11,1
51697751,160953880,14,1
51697751,160955868,21,1
51697751,160961603,12,1
51697751,160966054,10,1
51697751,160967379,10,1
51697751,160989159,16,1
51697751,161008337,49,1
51697751,161029832,10,1
51697751,161062901,12,1
51697751,161063973,11,1
51697751,161065083,10,1
51697751,161066681,13,1
51697751,161067791,16,1
51697751,161070250,15,1
51697751,161079245,12,1
51697751,161083207,13,1
51697751,161098899,13,1
51697751,161114680,25,1
51697751,161131768,11,1
51697751,161144945,10,1
51697751,161162060,16,1
51697751,161174697,25,1
51697751,161181348,13,1
51697751,161182307,12,1
51697751,161187572,12,1
51697751,161194335,10,1
51697751,161222908,10,1
51697751,161241581,10,1
51697751,161281848,12,1
51697751,161283751,11,1
51697751,161283882,25,1
51697751,161285358,46,1
51697751,161289228,17,1
51697751,161295552,12,1
51697751,161299627,10,1
51697751,161299889,20,1
51697751,161331538,79,1
51697751,161331981,26,1
51697751,161337502,20,1
51697751,161353797,13,1
51697751,161361505,13,1
51697751,161364091,220,1
51697751,161368440,25,1
51697751,161372206,88,1
51697751,161392886,10,1
51697751,161413801,20,1
51697751,161417530,13,1
51697751,161417652,10,1
51697751,161421571,10,1
51697751,161428445,11,1
51697751,161430808,31,1
51697751,161433117,10,1
51697751,161438826,10,1
51697751,161442549,10,1
51697751,161445843,13,1
51697751,161456377,10,1
51697751,161456692,10,1
51697751,161458517,15,1
51697751,161458542,13,1
51697751,161462763,45,1
51697751,161470323,16,1
51697751,161472149,14,1
51697751,161478396,16,1
51697751,161484855,20,1
51697751,161494248,13,1
51697751,161496114,10,1
51697751,161502677,11,1
51697751,161507718,10,1
51697751,161561792,10,1
51697751,161570694,11,1
51697751,161581221,15,1
51697751,161585289,49,1
51697751,161593130,10,1
51697751,161600958,13,1
51697751,161602897,10,1
51697751,161606382,52,1
51697751,161609541,10,1
51697751,161627647,17,1
51697751,161628908,10,1
51697751,161635162,15,1
51697751,161641449,11,1
51697751,161646934,11,1
51697751,161651435,19,1
51697751,161654280,11,1
51697751,161654975,10,1
51697751,161669999,10,1
51697751,161671061,19,1
51697751,161672500,33,1
51697751,161676736,10,1
51697751,161691642,12,1
51697751,161695473,10,1
51697751,161698448,14,1
51697751,161746891,16,1
51697751,161747327,11,1
51697751,161766490,10,1
51697751,161768464,40,1
51697751,161773846,10,1
51697751,161778808,13,1
51697751,161786315,13,1
51697751,161795665,10,1
51697751,161809505,21,1
51697751,161810780,12,1
51697751,161813446,16,1
51697751,161831100,14,1
51697751,161841289,12,1
51697751,161842687,11,1
51697751,161861632,11,1
51697751,161872798,12,1
51697751,161893653,23,1
51697751,161895390,10,1
51697751,161909185,10,1
51697751,161920480,10,1
51697751,161931116,11,1
51697751,161933588,11,1
51697751,161949953,20,1
51697751,161956639,10,1
51697751,161962927,14,1
51697751,161982811,14,1
51697751,161990093,12,1
51697751,162019467,17,1
51697751,162022423,10,1
51697751,162024127,35,1
51697751,162033454,13,1
51697751,162039972,11,1
51697751,162046956,11,1
51697751,162047398,11,1
51697751,162053582,18,1
51697751,162058916,11,1
51697751,162062216,29,1
51697751,162067725,13,1
51697751,162144948,17,1
51697751,162147598,20,1
51697751,162147995,13,1
51697751,162182607,16,1
51697751,162183710,13,1
51697751,162193110,20,1
51697751,162196470,13,1
51697751,162204093,13,1
51697751,162210087,16,1
51697751,162234849,11,1
51697751,162242987,13,1
51697751,162250214,16,1
51697751,162258082,99,1
51697751,162261085,17,1
51697751,162275959,11,1
51697751,162287132,13,1
51697751,162289495,13,1
51697751,162290098,10,1
51697751,162313437,11,1
51697751,162313759,12,1
51697751,162319609,10,1
51697751,162320852,10,1
51697751,162323182,11,1
51697751,162325473,10,1
51697751,162368936,19,1
51697751,162425633,13,1
51697751,162436232,14,1
51697751,162457660,50,1
51697751,162462466,10,1
51697751,162480774,11,1
51697751,162487017,20,1
51697751,162499583,15,1
51697751,162516765,10,1
51697751,162519748,10,1
51697751,162533620,17,1
51697751,162534026,10,1
51697751,162540502,11,1
51697751,162541474,12,1
51697751,162542429,13,1
51697751,162547101,10,1
51697751,162548369,128,1
51697751,162551799,13,1
51697751,162562515,10,1
51697751,162563570,15,1
51697751,162568174,14,1
51697751,162579159,26,1
51697751,162582218,19,1
51697751,162585903,17,1
51697751,162592198,10,1
51697751,162603777,35,1
51697751,162611374,16,1
51697751,162621898,13,1
51697751,162648993,25,1
51697751,162670915,12,1
51697751,162676260,10,1
51697751,162691925,12,1
51697751,162699614,25,1
51697751,162700150,10,1
51697751,162708532,10,1
51697751,162722087,11,1
51697751,162723952,11,1
51697751,162732146,10,1
51697751,162747803,12,1
51697751,162751755,14,1
51697751,162751773,15,1
51697751,162760667,11,1
51697751,162766116,20,1
51697751,162774776,21,1
51697751,162781369,11,1
51697751,162782035,11,1
51697751,162789649,34,1
51697751,162793208,30,1
51697751,162793365,10,1
51697751,162795907,31,1
51697751,162797309,12,1
51697751,162805036,10,1
51697751,162833453,14,1
51697751,162837108,10,1
51697751,162842153,10,1
51697751,162843236,24,1
51697751,162847434,10,1
51697751,162852591,11,1
51697751,162863253,12,1
51697751,162868253,14,1
51697751,162881287,10,1
51697751,162885046,58,1
51697751,162889355,10,1
51697751,162901319,10,1
51697751,162905362,10,1
51697751,162962624,10,1
51697751,162963031,12,1
51697751,162977187,10,1
51697751,162980346,93,1
51697751,162999643,152,1
51697751,163005860,10,1
51697751,163029075,40,1
51697751,163041677,10,1
51697751,163051095,18,1
51697751,163051454,10,1
51697751,163067383,25,1
51697751,163080328,12,1
51697751,163080537,14,1
51697751,163088763,11,1
51697751,163094748,1076,1
51697751,163137586,12,1
51697751,163464733,10,1
51697751,163511211,20,1
51697751,163686599,247,1
51697751,163793580,10,1
51697751,163860129,12,1
51697751,163990228,17,1
51697751,164420760,10,1
51697751,164431462,10,1
51697751,164754526,11,1
51697751,165176919,10,1
51697751,165244709,22,1
51697751,165341707,15,1
51697751,165397298,11,1
51697751,165455871,15,1
51697751,165878333,16,1
51697751,165887575,10,1
51697751,165913221,28,1
51697751,166151086,10,1
51697751,166169356,14,1
51697751,166236886,19,1
51697751,166488793,38,1
51697751,166502526,19,1
51697751,166528848,11,1
51697751,166806784,10,1
51697751,167096487,13,1
51697751,167127388,11,1
51697751,167219067,40,1
51697751,167220138,11,1
51697751,167257793,19,1
51697751,167257931,10,1
51697751,167263686,10,1
51697751,167265295,19,1
51697751,167268757,10,1
51697751,167269735,18,1
51697751,167292661,25,1
51697751,167355505,10,1
51697751,167364739,18,1
51697751,167364985,16,1
51697751,167365431,13,1
51697751,167367456,11,1
51697751,167382423,17,1
51697751,167408342,15,1
51697751,167410363,10,1
51697751,167412096,10,1
51697751,167412308,11,1
51697751,167416239,13,1
51697751,167420980,10,1
51697751,167421207,10,1
51697751,167423256,10,1
51697751,167435100,10,1
51697751,167435345,14,1
51697751,167439108,10,1
51697751,167444170,47,1
51697751,167526180,11,1
51697751,167642116,316,1
51697751,167741649,12,1
51697751,167751849,17,1
51697751,167828990,13,1
51697751,167835245,10,1
51697751,167947007,10,1
51697751,167960129,13,1
51697751,168151996,13,1
51697751,168452928,12,1
51697751,168610687,171,1
51697751,168636293,58,1
51697751,168743529,15,1
51697751,168803898,14,1
51697751,168860695,11,1
51697751,169106028,10,1
51697751,169139602,12,1
51697751,169248433,11,1
51697751,169410378,77,1
51697751,169467689,11,1
51697751,169723884,11,1
51697751,169768559,13,1
51697751,170026973,14,1
51697751,170083264,10,1
51697751,170508843,11,1
51697751,170751973,11,1
51697751,170961776,10,1
51697751,171075783,12,1
51697751,171204579,12,1
51697751,171892582,11,1
51697751,171979063,174,1
51697751,172323713,10,1
51697751,172421691,12,1
51697751,172515906,47,1
51697751,172588843,10,1
51697751,172980631,11,1
51697751,173254438,206,1
51697751,173293286,16,1
51697751,173316123,19,1
51697751,173473558,10,1
51697751,173523909,12,1
51697751,174207586,10,1
51697751,174309783,19,1
51697751,174461129,18,1
51697751,175515127,11,1
51697751,176098516,12,1
51697751,176172559,31,1
51697751,176488626,17,1
51697751,176944278,10,1
51697751,177261802,11,1
51697751,177519418,10,1
51697751,177542641,22,1
51697751,177728689,17,1
51697751,177745904,16,1
51697751,178089249,13,1
51697751,178371147,126,1
51697751,178463767,10,1
51697751,179126553,14,1
51697751,179398845,11,1
51697751,179466444,10,1
51697751,179759691,19,1
51697751,180071765,16,1
51697751,180592915,10,1
51697751,180896593,20,1
51697751,181621708,108,1
51697751,181634473,16,1
51697751,182008937,12,1
51697751,183373266,117,1
51697751,183772972,13,1
51697751,183837344,125,1
51697751,184654628,156,1
51697751,184903741,630,1
51697751,186132285,16,1
51697751,187154066,16,1
51697751,188794636,19,1
51697751,189076620,86,1
51697751,189509142,566,1
51697751,189540355,223,1
51697751,189967303,161,1
51697751,191982344,14,1
51697751,193731491,11,1
51697751,193978083,12,1
51697751,193982383,33,1
51697751,199115536,14,1
51697751,202750440,14,1
51697751,203016447,15,1
51697751,204393704,13,1
51697751,204393765,23,1
51697753,154111652,1847,1
51697753,154550960,28,1
51697753,154553410,34,1
51697753,154579370,24,1
51697753,154625799,11,1
51697753,154740013,13,1
51697753,154741343,138,1
51697753,154744149,60,1
51697753,154808551,11,1
51697753,154809666,90,1
51697753,154902618,23,1
51697753,154944418,22,1
51697753,154976364,11,1
51697753,155169492,103,1
51697753,155291665,147,1
51697753,155312570,172,1
51697753,155449023,191,1
51697753,155487470,1185,1
51697753,155491602,19,1
51697753,155492222,427,1
51697753,155533486,218,1
51697753,155538011,182,1
51697753,155646837,30,1
51697753,155712711,11,1
51697753,155757406,154,1
51697753,155761207,39,1
51697753,155766363,85,1
51697753,155792515,96,1
51697753,155857368,16,1
51697753,155866956,23,1
51697753,155874317,516,1
51697753,155875327,48,1
51697753,155878784,14,1
51697753,155890495,28,1
51697753,155894144,71,1
51697753,155903606,237,1
51697753,155914493,294,1
51697753,155932227,157,1
51697753,156007405,236,1
51697753,156007913,23,1
51697753,156033361,126,1
51697753,156038367,102,1
51697753,156081960,210,1
51697753,156085573,259,1
51697753,156099902,57,1
51697753,156100899,57,1
51697753,156178781,134,1
51697753,156181052,217,1
51697753,156182247,215,1
51697753,156186571,10,1
51697753,156222407,310,1
51697753,156252074,174,1
51697753,156261199,10,1
51697753,156265346,19,1
51697753,156280827,18,1
51697753,156292727,17,1
51697753,156302702,70,1
51697753,156334351,183,1
51697753,156413975,202,1
51697753,156480793,115,1
51697753,156509788,108,1
51697753,156532464,205,1
51697753,156590533,463,1
51697753,156627539,81,1
51697753,156646352,18,1
51697753,156648003,69,1
51697753,156651148,372,1
51697753,156656044,16,1
51697753,156663709,194,1
51697753,156676454,625,1
51697753,156683048,165,1
51697753,156695310,244,1
51697753,156700625,57,1
51697753,156703171,22,1
51697753,156784374,98,1
51697753,156805623,41,1
51697753,156815885,167,1
51697753,156818580,342,1
51697753,156829329,93,1
51697753,156838588,190,1
51697753,156841817,150,1
51697753,156854402,184,1
51697753,156855074,585,1
51697753,156879806,37,1
51697753,156879812,51,1
51697753,156879813,51,1
51697753,156890553,206,1
51697753,156901046,43,1
51697753,156901120,45,1
51697753,156905210,92,1
51697753,156942384,28,1
51697753,156974504,69,1
51697753,157001273,124,1
51697753,157008272,253,1
51697753,157013522,246,1
51697753,157032688,10,1
51697753,157070569,221,1
51697753,157072798,364,1
51697753,157091213,127,1
51697753,157127387,156,1
51697753,157131590,84,1
51697753,157163022,1014,1
51697753,157167550,379,1
51697753,157197126,233,1
51697753,157207854,38,1
51697753,157213237,122,1
51697753,157220036,24,1
51697753,157222560,33,1
51697753,157247749,338,1
51697753,157256216,143,1
51697753,157260691,111,1
51697753,157265347,46,1
51697753,157284158,35,1
51697753,157368485,125,1
51697753,157407728,455,1
51697753,157413642,30,1
51697753,157432007,362,1
51697753,157434881,176,1
51697753,157439794,433,1
51697753,157471133,194,1
51697753,157532212,161,1
51697753,157570177,537,1
51697753,157585760,54,1
51697753,157588278,144,1
51697753,157589034,223,1
51697753,157609196,850,1
51697753,157618700,169,1
51697753,157619547,64,1
51697753,157619898,48,1
51697753,157621821,179,1
51697753,157625662,168,1
51697753,157641629,252,1
51697753,157646222,152,1
51697753,157649055,115,1
51697753,157660838,107,1
51697753,157667096,296,1
51697753,157682692,482,1
51697753,157709678,176,1
51697753,157725569,234,1
51697753,157731060,16,1
51697753,157735223,30,1
51697753,157758736,233,1
51697753,157760578,487,1
51697753,157772943,134,1
51697753,157784955,314,1
51697753,157788293,223,1
51697753,157797073,45,1
51697753,157798470,728,1
51697753,157802608,146,1
51697753,157803765,230,1
51697753,157809151,311,1
51697753,157817460,725,1
51697753,157834076,167,1
51697753,157839678,160,1
51697753,157844531,152,1
51697753,157848646,79,1
51697753,157973778,326,1
51697753,157989402,19,1
51697753,158009977,363,1
51697753,158022728,92,1
51697753,158034555,909,1
51697753,158057967,46,1
51697753,158070524,463,1
51697753,158155747,149,1
51697753,158161564,16,1
51697753,158236903,743,1
51697753,158270400,47,1
51697753,158274689,25,1
51697753,158308904,108,1
51697753,158330618,171,1
51697753,158346593,56,1
51697753,158353774,337,1
51697753,158356658,114,1
51697753,158366430,239,1
51697753,158386166,89,1
51697753,158393881,188,1
51697753,158395953,136,1
51697753,158440793,38,1
51697753,158482189,103,1
51697753,158552919,44,1
51697753,158561789,112,1
51697753,158563362,570,1
51697753,158608963,64,1
51697753,158621932,105,1
51697753,158636253,751,1
51697753,158640059,147,1
51697753,158647320,170,1
51697753,158688564,108,1
51697753,158694452,80,1
51697753,158704180,12,1
51697753,158728841,97,1
51697753,158746573,54,1
51697753,158755384,81,1
51697753,158756876,88,1
51697753,158804141,295,1
51697753,158805189,151,1
51697753,158820145,197,1
51697753,158848476,126,1
51697753,158927332,64,1
51697753,158946965,348,1
51697753,158954968,69,1
51697753,158960454,20,1
51697753,158965624,21,1
51697753,158992488,30,1
51697753,158992836,31,1
51697753,158997770,19,1
51697753,159005112,80,1
51697753,159011879,1068,1
51697753,159049025,12,1
51697753,159089570,66,1
51697753,159108273,94,1
51697753,159165955,36,1
51697753,159195088,21,1
51697753,159198144,67,1
51697753,159199043,197,1
51697753,159260208,58,1
51697753,159261082,148,1
51697753,159270906,58,1
51697753,159276807,66,1
51697753,159290331,28,1
51697753,159292905,302,1
51697753,159296595,106,1
51697753,159310925,46,1
51697753,159321086,126,1
51697753,159334842,224,1
51697753,159335536,25,1
51697753,159448275,65,1
51697753,159456794,57,1
51697753,159469812,55,1
51697753,159537615,13,1
51697753,159558736,30,1
51697753,159619445,89,1
51697753,159623564,212,1
